description,id
"Se hit alla hundälskare och ägare!     Behöver du hjälp att få pli på din vovve? Vet du inte hur du ska göra eller vill du helt enkelt bli en bättre husse?  Vi söker hundägare som vill få hjälp och konkreta råd för hur Ni blir bättre hussar och mattar.    Skicka in ansökan och berätta om hunden och dig/er som tar hand om den. Vad du/ni behöver hjälp med och om det finns någon specifik problematik i dagsläget. Skicka gärna med en bild på hunden.     MVH  Yrkeskategori: TV-deltagare, deltid. Län: Stockholms  Statist.se - Bli medlem gratis! Sveriges största databas med statister, skådespelare, modeller och publik. Hitta castings och auditions inom TV, film, musikvideo och reklam.  Nyckelord:TV-deltagare, Stockholms län  Dela gärna annonsen!",47c800937faef9c2fcb97cd3950cd7ac8ae7ad7b
"Academic Work söker för Vattenfalls räkning en Rekryterare till sitt rekryteringsteam på Västkusten. Du kommer även tillhöra det nationella teamet av rekryterare med kollegor på Forsmark, i Luleå och på huvudkontoret i Solna. Vattenfalls rekryteringsavdelning är en del av HR-Services som i sin tur är en del av Vattenfall Business Services. De stödjer alla Vattenfalls bolag och i denna shared-servicefunktion är deras uppdrag att leverera kostnadseffektiva tjänster som skapar värde för kunderna.  Formell placering för tjänsten är på Ringhals, söder om Göteborg, men tjänsten är flexibel och arbete kommer även ske på kontoren i Göteborg och Trollhättan. Möjlighet finns även att jobba hemifrån ca en dag i veckan.  Den här rekryteringsprocessen hanteras av Academic Work och Vattenfalls önskemål är att alla samtal och mail kring tjänsten går till  Academic Work  Uppdraget är en del av vår personaluthyrning och sträcker sig till september 2018. Du kommer vara anställd av Academic Work och arbeta som konsult hos Vattenfall. Vattenfalls intention är att du efter ett år ska kunna bli anställd direkt hos dem, förutsatt att alla parter är nöjda med samarbetet. ",f863f31a51903e85c9753b92dad8341d544ec001
"Sweco Systems har många spännande projekt i rullning och satsar på tillväxt. Academic Work söker därför för deras räkning en VVS-konstruktör. Sweco är en av Sveriges mest attraktiva arbetsgivare och ett internationellt teknikkonsultföretag som erbjuder kvalificerade konsulttjänster inom arkitektur, byggkonstruktion, installation, infrastruktur, vatten &amp; miljö, projektledning, energisystem, IT för samhällsutveckling och industri.   På sjunde våningen med härlig utsikt över Drottningtorget i Malmö sitter ett engagerat team som är specialister inom VVS. Teamet består idag av cirka 20 medarbetare och ambitionen är nu att de ska bli fler. Förutom Malmökontoret finns Sweco Systems på tre andra kontor i sydregionen och då på orterna Lund, Helsingborg och Halmstad. Exempel på spännande projekt de arbetar med är ny- och ombyggnation av skolor och kontorsbyggnader, sjukhus, industrier och köpcentrum. Variationen är stor och här får du verkligen vara del i uppbyggnaden av framtidens samhälle, i stort och smått.   Den här rekryteringsprocessen hanteras av Academic Work och Sweco Systems önskemål är att alla samtal och mail kring tjänsten går till Academic Work  Tjänsten är en direktrekrytering vilket innebär att rekryteringsprocessen sker genom Academic Work men du kommer anställas direkt hos Sweco Systems. ",d67b21dba26467731a91768e34de842d3969c6dd
" Referensnummer: 1957  AXIS är ett Lundabaserat företag som arbetar för en smartare och säkrare värld.   Våra viktigaste produkter är nätverkskameror, men vi gör massor av andra intressanta saker också. I vårt team tar vi fram Android och iOS mobilappar som ingår i våra lösningar för att hantera digital video på ett enkelt och lättanvänt sätt.   Nu söker vi dig som vill hjälpa oss att lyfta applikationerna till en högre nivå med din passion för användarvänliga, kreativa och responsiva lösningar. Du är van att jobba användarcentrerat och älskar att sätta dig in i kundens perspektiv för att hitta bästa lösningen för deras applikationsupplevelse. Vi ser gärna att du har minst ett års erfarenhet inom UX design och även har utbildning inom området.  Du har även erfarenhet från att arbeta med människors behov och tar fram lösningsförslag genom att bland annat analysera resultat baserat på användarstudier med hjälp av olika koncept och insamlingsmetoder.   Det är också viktigt att du har en viss förståelse för underliggande teknik och möjligheter för att tillsammans med andra i teamet hitta en väg framåt. Du gillar att arbeta agilt och har jobbat tidigare med följande verktyg Photoshop, Illustator och något prototypverktyg som till exempel Experience Design.   Som UX designer hos oss kommer du arbeta nära både utvecklingsteamet och produktledningen med kultur som präglas av samarbete och gemensamt ansvar. Dina personliga egenskaper är viktiga för oss och vi tror därför att du är positiv, prestigelös och engagerad men har samtidigt har en stark vilja att utvecklas.   Vi har all vår utveckling samlad här i Lund så det är lätt att se helheten och få en bra insikt i vad andra team och avdelningar gör och på så sätt se vilken påverkan du har i det stora hela. Vi är måna om att vara öppna, arbeta över organisatoriska gränser och att dela med oss. Vi tror på innovation och självgående team där det finns stor frihet för individen. Utvecklingsmöjligheterna är stora och vi står för ett socialt och öppet arbetssätt med mycket interaktion.  Låter det spännande? Skicka in en ansökan så kan vi träffas och diskutera mer detaljer om tjänsten. ",48d75a44d402ce5bc5432f9426c5fb4908e59b59
" Är du en lekfull person som älskar barn och söker ett extrajobb? Då är du rätt person för oss på Hemfrid! Som barnpassare hos oss kommer du arbeta hemma hos våra trevliga familjer, hämta/lämna på förskolor och skolor, laga enklare mat och leka med barnen!    Det här söker vi    Vi söker dig som är lekfull och barnkär. Du behöver vara ansvarsfull, flexibel samt självständig. För att arbeta hos oss som barnpassare ser vi att du har erfarenhet från att ha passat barn tidigare, antingen privat eller som anställd. Ett krav är även att du pratar svenska obehindrat.     Fakta om jobbet    Som barnpassare hos oss kommer du främst arbeta med att hämta barn från förskolan/skolan, leka med barnen i familjens hem och fixa i ordning enklare maträtter. Arbetet sker främst på eftermiddagar, men även familjer som behöver hjälp heldagar, kvällar och nätter kan förekomma. Som anställd som barnpassare hos oss har du själv möjlighet att välja vilken typ av pass som kan fungera för dig. Barnpassningen sker av barn i olika åldrar och vi matchar ihop dig med en familj som passar din erfarenhet och vad du känner dig trygg med! Tjänsten är på deltid och går bra att kombinera med studier eller annan deltidssysselsättning.    Att jobba hos oss    Trots att vi arbetar mycket på egen hand, har vi en stark gemenskap. Vår mötesplats är kontoret, där vi utbyter idéer, tankar och erfarenheter. Vi har regelbundna medarbetarträffar och sociala aktiviteter. Under kontorstid är dörren alltid öppen och kaffebryggaren på.    Vad erbjuder vi våra Hemfridare?       Ingångslön 133,95 kr/h inklusive semesterersättning    OB enligt kollektivavtal, 20-43 kr extra/timma    Kurs i Hjärt-och Lungräddning    Bidrag för träning    Kollektivavtal    Ansvarsförsäkring    Inflytande över dina arbetstider samt hur mycket du vill arbeta    Nära kontakt med vårt Familjeserviceteam         Om Hemfrid    Hemfrid är Sveriges största leverantör av hushållstjänster. Vi erbjuder städning, fönsterputs, barnpassning, flytt och många andra tjänster som underlättar vardagen för våra kunder. Huvudkontoret ligger i Stockholm med regionkontor i Göteborg, Malmö, Västerås och Uppsala. Läs mer om Hemfrid här: www.hemfrid.se.     Områden    Just nu söker vi främst barnpassare till områdena Östermalm, Lidingö, Sollentuna, Täby, Åkersberga, Danderyd och City.      Varmt välkommen med din ansökan! ",49934f630e25a3ff947de78b5482c1ed5a942553
" Marginalen Bank har drygt 350 anställda i Sverige och har närmare 200 000 kunder. Vår affärsidé är att skapa tid och möjligheter för människor och företag att utvecklas genom att vi förenklar deras ekonomiska vardag. Det gör vi genom att lyssna på våra kunder och erbjuda okomplicerade och konkurrenskraftiga produkter och tjänster. Marginalen Bank står under Finansinspektionens tillsyn, omfattas av insättningsgarantin och är ISO-certifierade. Marginalen Bank ägs av Marginalen AB. Våra rötter går tillbaka till 1979 och vi har sedan Marginalen bildades i början på 90-talet växt av egen kraft. I samband med att Marginalen förvärvade Citibanks svenska konsumentbank 2010 bildades Marginalen Bank. För mer information om företaget se http://www.marginalen.se   Vår nuvarande Chef för Kredithandläggning har gått vidare internt för nya utmaningar och vi söker hennes ersättare och dig som vill leda våra kredithandläggare i det dagliga arbetet. Den vi söker ska driva, utveckla och underhålla en stark kreditkultur med välutvecklade kreditprocesser och sund kreditgivning.   I rollen som Biträdande Kreditchef Privat, som också ingår i ansvaret, ingår samtliga behörigheter och arbetsuppgifter för att kunna täcka vid Kreditchef Privats frånvaro.   Arbetsbeskrivning   Din primära uppgift är att leda teamets medarbetare till ett självständigt, målinriktat och riskorienterat arbetssätt. Som chef säkerställer du att medarbetarna besitter rätt kompetens och har förståelse för våra produkter, rutiner, stödsystem och lagstiftning som berör vår verksamhet. Utifrån övergripande mål skapar du en aktivitetsplan för avdelningen med tillhörande budget.   I rollen ingår att förvalta och utveckla Privatbankens kreditorganisation samt implementera och säkerställa efterlevnad av fastställd kredit- och riskstrategi. Du ska även säkerställa en god kvalitet och effektivitet för Privatbankens kreditprocesser samt medverka till att effektivisera de manuella inslagen i kreditprocessens ärendehantering för bästa verksamhetsoptimering.   Du är uppdaterad om kreditrelaterad lagstiftning, rekommendationer, praxis och interna styrdokument och gott riskbeteende samtidigt som du är delaktig i att utforma nya produkter och funktioner för att nå lönsamhetsmål.   Tillsammans med affärsområdet definierar du strategier för kreditaktiviteter och föreslår förändringar i riskaptiten samt stödjer verksamheten i att besluta hur att bäst avsätta resurser för att nå mål i fråga om exempelvis risknivå, volym och svarstider.   Att löpande meddela avvikelser och förbättringsförslag för såväl produkter, rutiner och processer ingår i arbetsuppgifterna liksom att medverka i det operativa arbetet kring de mer utmanande delarna som vårt Omstartslån.   Vem är du   Vi ser att du har förmåga att utveckla och upprätthålla konstruktiva arbetsrelationer. Du är strukturerad, analytisk, nyfiken och ödmjukt ifrågasättande samtidigt som du har hög integritet med god kommunikationsförmåga i både det svenska och engelska i språkets tal och skrift.   Du har god förmåga och erfarenhet av att arbeta mot satta mål och leveranstider och att arbeta såväl i team som individuellt.   Dina erfarenheter och kvalifikationer är:   • Högskoleutbildning eller motsvarande kunskaper   • Branscherfarenhet med god produkt- och processkundskap – önskvärt är erfarenhet av kreditgivning mot realsäkerheter.   • Några års specifik ledarerfarenhet   • Fördjupad kunskap och förståelse för kreditprocessen   • Förmåga att förstå affärsmodeller och vad som påverkar utfallet av dessa   Du erbjuds    Vi erbjuder dig ett utmanande arbete i högt tempo med mycket eget ansvar i en växande och föränderlig organisation. Marginalen Bank sitter i moderna och ljusa lokaler i centrala Stockholm.   Ansökan   I den här rekryteringen samarbetar vi med Jurek Executive Search. Skicka din ansökan med aktuellt CV och personligt brev via länken senast den 27 augusti. Vid eventuella frågor kontakta Charlotte Brasch på tel: 0731-425064 eller Elin Heinerud på tel: 072-9448493.    ",2233f32c5ffcb9b8c5bdb53b02c66b6fa0a245f3
"Information om uppdraget  StudentConsulting söker nu kompetenta kandidater inom IT som vill ta nästa steg i sin karriär. Vi får löpande in uppdrag och förfrågningar från vår kund i Luleå.  Vår kund är en global leverantör av tekniska lösningar, bland annat inom webbutveckling, webbdesign och programmering. Kunden driver en datakonsultverksamhet med etablerade, långsiktiga relationer hos ledande internationella företag. Hos kunden arbetar du i ett nära team med andra där innovativa lösningar på problem värdesätts. För rätt person finns stora utvecklingsmöjligheter inom företaget.  Då vi får in förfrågningar från vår kund kring en rad olika tjänster så är detta en intresseanmälan. Många av uppdragen har kortare tillsättningstider så ange gärna i din ansökan hur pass omgående du kan starta, vilken erfarenhet du har och vad du gärna vill jobba med.  Kunskaper för uppdraget  Vi söker dig som har erfarenhet som antingen utvecklare, systemarkitekt, IT-support, nätverkstekniker eller projektledare. Du behöver inte vara student för att söka tjänsterna! Vi ser helst att du har 1-3 års arbetslivserfarenhet, men du som är nyexaminerad är också välkommen att söka!  Det viktiga är att du uppvisar professionalitet och engagemang!  Vi kommer att kontakta dig för en intervju om vi tror att du kan vara aktuell för något uppdrag vi fått in, eller om du kan bli aktuell för kommande uppdrag i framtiden!  Vi jobbar med löpande intervjuer och urval, så tveka inte utan skicka in din ansökan redan idag!   Mångfaldigt prisbelönta StudentConsulting är ett av Skandinaviens ledande rekryterings- och bemanningsföretag med fokus på unga i karriären. Tack vare ett stort nätverk och lång erfarenhet kan vi erbjuda intressanta och utmanande tjänster inom områden som IT, teknik, ekonomi, administration, HR, marknadsföring, kundtjänst, försäljning, industri, produktion, logistik och transport. Hitta din framtid på www.studentconsulting.se redan idag!",dbce909b074c660af8a13eb1c4ff99e9080256f7
Academic Work söker en ekonomiadministratör till en av Sveriges största företagsbanker. I denna roll kommer du att tillhöra ett team som arbetar med justering av statistisk kunddata och vara placerad på deras fina kontor i Centrala Stockholm. I dagsläget söker vi 3 personer som kan i slutet av augusti.  Den här rekryteringsprocessen hanteras av Academic Work och alla samtal och mail kring tjänsten går till AcademicWork Uppdraget är en del av vår personaluthyrning. Du kommer vara anställd av Academic Work och arbeta som konsult hos vår kund. ,a5bcea084b3b0d59c6e6727c1471ad4a1838f9d4
" Heltid. Tillträde snarast enligt ö.k.  Söker du en spännande arbetsplats där det finns utrymme att utvecklas och vara med och påverka? Vill du arbeta på Rösjöskolan, skolan där vi kan, vill och vågar?    Vi söker engagerade och kompetenta medarbetare till vår grundsärskola. Vi söker såväl elevassistent som resurspedagog som vill vara en del av vårt lag och som utgår ifrån att alla elever kan lyckas och har möjlighet att nå sin fulla potential.  Kommunikation och språkutvecklande arbetssätt samt motorik/fysisk aktivitet i lärandet är några av våra specialiter och högprioriterade områden. En annan viktig grund i verksamheten är att vi tillämpar TBA som förhållningssätt.  Vi vill att du har relevant utbildning med inriktning mot pedagogik/lärande. Erfarenhet av högskole- eller yrkeshögskolestudier är meriterande liksom utbildning i samt erfarenhet av att arbeta utifrån TBA som förhållningssätt.  Som person är du lyhörd och kreativ och möter varje elev utifrån hens förutsättningar. Du är en trygg person, är lösningsorienterad och har ett positivt förhållningssätt.  Alla elever har tillgång till en egen iPad/dator och vi använder olika digitala verktyg i undervisningen så vi vill att du är en van IT-användare. Du har mycket goda kunskaper i svenska, både i tal och skrift. Kunskaper i andra språk är meriterande.  Du har gjort ett aktivt yrkesval! Är du en person som antar utmaningar, vill bidra med utveckling och själv vill utvecklas har du stora möjligheter att göra det på Rösjöskolan.    Hos oss får du ett roligt och utvecklande arbete tillsammans med engagerade kollegor på en skola där vi arbetar för mångfald och inkludering.  Vi erbjuder dig  - en arbetsplats med en trygg och välkomnande atmosfär  - en miljö som är tillåtande, utmanande och kreativ med goda förutsättningar för behovsanpassat lärande  - en plats där varje elev ges möjlighet att utveckla sina förmågor och intressen och som är medaktörer i sitt eget lärande  - pedagogisk lunch  - kontinuerlig fortbildning samt handledning  - trivselaktiviteter och friskvårdsbidrag.  Tycker du det här låter intressant så är du varmt välkommen med din ansökan! Vi intervjuar löpande.  Försäljare från rekryteringsföretag och annonssajter undanbes då vi har många sökande på de tjänster vi annonserar. ",93aea98fdaa57859002ec37f8e5e5af595dc6f7e
" Arbetsplatsbeskrivning   I Malmö stad arbetar vi med respekt, engagemang och kreativitet för att utveckla Malmö. Vi har Sveriges viktigaste jobb. Hos Malmö stad finns framtidens arbetsplats. Här gör vi skillnad. Vi skapar en ekologisk, ekonomisk och socialt hållbar stad. Vill du vara med och påverka?   Dekanens förskola är en dynamisk verksamhet som finns belägen intill Triangelns Citytunnelns stationer. Förskolan består av två friliggande hus, C- och G- huset med sammanlagt 11 avdelningar.     C-huset finns i en byggnad i 3 plan och G-huset finns inne på Malmö Internationella skolgård i 2 plan.    Vi har gångavstånd till Pildammsparken och Magistratsparken, närhet till en rad kulturplatser (kulturhuset Mazetti med Kreativt Lärcentrum, biblioteket, barnens scen i Folkets park). Närheten till en rad spännande lekplatser gör att det erbjuds många möjligheter till upplevelser och utmaningar för barnen.     Till hösten kommer vi att arbeta med gemensamt tema i hela förskoleområdet. Vi betonar även miljö, natur och genus.    Våra värdeord är 'Välkomnande, lustfyllt och framtidstro.   Arbetsbeskrivning   Som pedagog på vår förskola ska du tillsammans med de andra i ditt arbetslag planera, genomföra, utveckla och dokumentera det pedagogiska arbetet. På ett professionellt sätt ska du tillsammans med dina kollegor lägga grunden för barnens lustfyllda utveckling i en lärandemiljö. I din roll som pedagog ska du verka för att din egen ämneskompetens tas tillvara och utvecklar verksamheten så att läroplanens mål och intentioner uppfylls. Du arbetar för att skapa en trygg, rolig och lärorik förskola.    För att utveckla kvalitén för barnen i förskolan får du som pedagog i Malmö stad tid för verksamhetsutveckling med i genomsnitt tre timmar per vecka. Det betyder att du får schemalagd tid för bland annat reflektion och lärande med kollegor, dokumentation, analys, observation och uppföljning.   Kvalifikationer   Vi söker dig med en för oss relevant högskoleutbildning om minst 120 hp. En del av dessa högskolepoäng bör ha pedagogisk inriktning.     För att lyckas i rollen som pedagog ser vi att du har följande egenskaper/förhållningssätt:  •Ett professionellt bemötande av barn, vårdnadshavare och kollegor.  •Vill bidra med utveckling och förnyelse på din avdelning, förskola och ditt förskoleområde.  •Ser värdet av det kollegiala lärandet.  •Har förmågan till ett flexibelt arbetssätt – olika barngrupper kräver olika arbetssätt.  •Bidrar med kreativitet, reflektion och en positiv anda.      Varmt välkommen med din ansökan!    Anställningens omfattning Anställningsform: Tillsvidareanställning  Erfarenhet: Erfarenhet krävs  Omfattning: Heltid  Tillträde: Tillträde i september/oktober.  Antal platser: 1  Ansökan                Ansök senast: 2017-09-03                 Referensnummer: 172-2236  Kontaktpersoner                               Agnieszka Borowiec                 Bitr. Förskolechef                 0721-82 50 48                             Övrigt  Förskoleförvaltningens huvuduppdrag handlar om att lägga grunden för ett livslångt lärande. Vi lockar kompetenta medarbetare genom att erbjuda spännande uppdrag, trygga anställningar och en arbetsplats där nyfikenhet och nytänkande är i fokus. Vi är en stor organisation med goda möjligheter till utveckling och nya karriärvägar. I Malmö stad leds varje förskoleområde av en förskolechef samt två biträdande förskolechefer och två förste förskollärare. För dig som anställd innebär det tillgången av ett nära ledarskap med fokus på såväl din arbetsmiljö som den pedagogiska utvecklingen på förskolan och kanske i framtiden även ett möjligt karriärsteg för dig? Förutom spännande utvecklingsmöjligheter blir du som anställd i Malmö stad erbjuden kompetensutveckling, friskvårdsbidrag och för dig som är nyutexaminerad en givande introduktionsperiod med en mentor.    Malmö stad strävar efter att medarbetarna ska avspegla den mångfald som finns bland befolkningen. Vi välkomnar därför sökande som kan bidra till att vi som arbetsgivare kan tillgodose Malmöbornas behov.     Enligt skollagen ska utdrag ur polisens belastningsregister uppvisas av personer innan de anställs inom förskoleverksamhet, skola och skolbarnomsorg. Detta utdrag kan beställas på   http://www.polisen.se/sv/Service/Blanketter/Registerutdrag/Vanliga-blanketter/skola_barnomsorg/     Ansökningarna kommer att behandlas utifrån de uppgifter som registreras i din digitala ansökan, så var noga med att föra in alla meriter du vill göra gällande på ett korrekt sätt innan ansökan skickas iväg.     Frågor om hur du ansöker och lägger in ditt CV ställer du direkt till 0771- 10 10 29. Frågor om specifika jobb besvaras av den rekryterare eller kontaktperson som anges i annonsen.     Inför rekryteringsarbetet har vi tagit ställning till rekryteringskanaler och marknadsföring. Vi undanber oss därför kontakt med mediesäljare, rekryteringssajter och liknande. ",e0ba685850a2666ffe60976c0329f156e1ac43d6
" Om verksamheten   Siemens är ett globalt företag som arbetar med innovativa lösningar för intelligent infrastruktur, hållbar energiteknik och effektiv produktion genom elektrifiering, automation och digitalisering. Siemens har ca 348 000 anställda i över 200 länder. I Sverige har Siemens funnits sedan 1893 och har cirka 4 200 medarbetare på ett 40-tal orter och huvudkontoret flyttar i höst till nya och moderna lokaler i Arenastaden i Solna.   Siemens Financial Services är en internationell leverantör av finansiella företagslösningar. Vi stöttar kundinvesteringar med lösningar för leasing av utrustning med projektfinansiering och strukturerad finansiering.   Siemens söker nu en driven och engagerad bolagsjurist till huvudkontoret i Stockholm med ansvar för juridiken i Siemens Financial Services nordiska verksamhet. Du kommer tillhöra ett team om 10 jurister i Sverige, och rapportera direkt till Chefsjuristen för Sverige och Norden.   Arbetsbeskrivning   Som bolagsjurist vid Siemens Financial Services kommer du att skriva och förhandla avtal och vara rådgivare åt bolaget och affärsledning i olika affärsjuridiska frågor företrädesvis inom finans och leasing i Sverige och Norden. Arbetet kommer också innehålla regulatoriska frågor. Du kommer utöver ansvaret för Siemens Financial Services även ansvara för en annan division inom Siemens Sverige med bred affärsjuridik.   Vem är du?   Vi söker dig med juristexamen och ca 5-7 års yrkeserfarenhet gärna från advokatbyrå, bank och/eller bolag. Du har hunnit skaffat dig en trygghet i den finansiella juridiken med leasing och regulatoriska frågeställningar, men har ett starkt driv att utvecklas och gå vidare i en mer operativ roll med bred affärsjuridik. Du är van att arbeta självständigt och du är en duktig jurist med förhandlingsvana. Erfarenhet av kommersiella avtal är viktigt, gärna med fokus på de särskilda frågeställningar som digitalisering innebär från ett legalt perspektiv. Som jurist är du affärsmässig och pragmatisk utan att släppa kravet på hög kvalitet i din rådgivning. Du arbetar strukturerat och du är trygg med att fatta beslut. Som person är driven och engagerad. Du är kommunikativ, har lätt att etablera relationer och tycker om att ge service. Du är en lagspelare och har mycket lätt för att samarbeta. Du talar och skriver svenska och engelska flytande.   Du erbjuds   Siemens är en inspirerande arbetsplats som genomsyras av öppenhet, flexibilitet och ansvarstagande. Vi hjälper och stöttar varandra till framgång, Vi erbjuder dig ett spännande, utvecklande och självständigt arbete. Du får arbeta med marknadsledande produkter och system med hög kvalitet och anpassad teknik. Du kommer få en grundlig introduktion av företaget, våra produkter och kunder och du kommer sedan ges alla förutsättningar att utvecklas och nå din fulla potential. Du kommer tillhöra en juristavdelning där man arbetar tillsammans för att uppnå bästa resultat.   Start   Enligt överenskommelse   Lön   Enligt överenskommelse   Sista ansökningsdag   Välkommen med din ansökan så snart som möjligt via www.jurek.se. Urval sker löpande. I denna rekryteringsprocess samarbetar Siemens med Jurek Rekrytering &amp; Bemanning. Vid eventuella frågor är du välkommen att kontakta ansvarig rekryteringskonsult Helena Woodcock på telefonnummer 0733-10 95 85 alternativt helena.woodcock@jurek.se.  ",5ed898344bf96bfed4690446a7fc9d5b46f4109e
" Tillsvidare, heltid, ferietjänst.  Tillträde enligt överenskommelse.  Söker du en spännande arbetsplats där det finns utrymme att utvecklas och vara med och påverka? Vill du arbeta på en skola där vi utmanar varandra och känner arbetsglädje? Vill du arbeta på Rösjöskolan, skolan där vi kan, vill och vågar?  Rösjöskolan söker lärare till mellanstadiet som vill vara med om att utveckla pedagogik, didaktik och undervisningsstrategier tillsammans med kompetenta och utvecklingsbenägna kollegor. Vi ser gärna att du gillar att undervisa i SO samt gärna också i svenska.  På Rösjöskolan får du goda möjligheter till eget kollegialt lärande tillsammans med skolans andra lärare och andra experter på aktuella områden samt goda förutsättningar att arbeta med experimentellt lärande. Vidare är svenska och språkutvecklande arbetssätt prioriterade områden på Rösjöskolan, där vi också samarbetar med ledande forskare på området.   Ämnesintegrering är en strategi vi på skolan utvecklar alltmer och som katalyserar lärprocessen hos många elever.  Skolan utvecklar nu biblioteket till en ""språkverkstad"" (bl.a. med inspiration från Kanada och Adrienne Gear) som ett verkligt nav i vårt språkutvecklande arbete tillsammans med en angränsande  ""matteverkstad"" för problembaserat lärande med konkret material.  Vi tror att du är lyhörd och kreativ och möter varje elev utifrån hens förutsättningar. Du är en trygg person, är lösningsorienterad och har ett positivt förhållningssätt. Vi vill att du är en van IT-användare då vi använder många digitala verktyg i undervisningen. Alla elever har tillgång till en egen iPad/dator. Du är även en god organisatör och leder arbetet mot verksamhetens mål. Du har mycket goda kunskaper i svenska, både i tal och skrift.   Hos oss får du ett roligt och utvecklande arbete tillsammans med engagerade kollegor på en skola där vi arbetar för mångfald och inkludering.  Vi erbjuder dig  - en arbetsplats med en trygg och välkomnande atmosfär  - en miljö som är tillåtande, utmanande och kreativ med goda förutsättningar för behovsanpassat lärande  - en plats där varje elev ges möjlighet att utveckla sina förmågor och intressen och som är medaktörer i sitt eget lärande  - pedagogisk lunch  - trivselaktiviteter och friskvårdsbidrag.    Vi söker dig som  - har lärarexamen med behörighet att undervisa i årskurs 4-6 alt 1-6  - är engagerad och möter varje elev utifrån hens förutsättningar  - är trygg i dig själv och har ett tydligt ledarskap  - är bra på samarbete med både kollegor och föräldrar  - har ett positivt förhållningssätt och ser möjligheter istället för hinder.  På Rösjöskolan finns tillgång till bibliotek, IT-pedagog och speciallärare/specialpedagog. Det finns active boards i alla klassrum och eleverna har tillgång till egna datorer eller iPads. Vi använder närheten till naturen både för att få kunskaper, men också för fritid och rekreation. I närområdet finns egen isbana, skidspår, uteklassrum, konstgräsplan och stora friluftsområden. Vi arbetar med Olweusprogrammet för att skapa trygghet och motverka mobbning.  Känner du att detta passar in på dig så är du varmt välkommen med din ansökan! Vi intervjuar löpande.  Försäljare från rekryteringsföretag och annonssajter undanbes då vi har väldigt många sökande på varje tjänst vi annonserar.      ",a710b73dfafca1258c90563a623c3294a199743f
"Som Talent Sourcer blir du en högt uppskattad person på Göteborgskontoret genom din centrala och viktiga roll där du sitter på expertis som både kollegor och externa kontakter vill ta del av. Vi söker dig som trivs i en relationsskapande och stöttande roll där du får tänka utanför boxen och få ta stort eget ansvar att driva ditt arbete framåt. Hos oss kommer du att få utvecklas både som person och i din yrkeskunskap genom ett nära samarbete med kollegor och en utvecklande organisationsmiljö. Du blir del av ett fartfyllt företag som kännetecknas av glädje/energi och en stark teamkänsla. Låter detta som du? Sök då redan idag, för imorgon kan det vara för sent! Vi arbetar nämligen med löpande urval. ",9ab8c333a4b2c144abcabe01a0bd8d339c8facad
"Rollen som Talent Sourcer innebär ett tätt samarbete med våra konsultchefer och rekryteringskonsulter, där du kommer bidra med kandidater som inte aktivt söker sig till  våra tjänster. Vi tror att du hittar dessa kandidater på olika sätt. Till exempel använda Search-verktyg, sociala medier, externa evenemang och i andra typer av nätverk men vill gärna att du hittar ditt unika sätt att nå din framgång. Redan från start får du en gedigen utbildning inom allt från hur våra processer fungerar till att blir expert inom Linkedin. Du får med dig kontinuerlig kompetensutveckling inom ditt affärsområde.  ",24258dd9c6a8b02819de87b872ef98ce6d023278
